#(1) SSI website, (2) Hekker et al. 2011, (3) Stello et al. 2013, (4) Yu et al. 2016, (5) Mathur et al. 2016, (6) Gaulme et al. 2013, (7) Gaulme et al. 2014, (8) Chaplin et al. 2014, (9)Beck et al. 2014, (10)Pinsonneault et al. 2014					
#KIC	Vmax	Vmax_err	Dv	Dv_err	ref
5444074	22.97209 	0.15713 	3.31889 	0.00111 	1,5
5444525	48.60019 	0.21138 	5.56750 	0.00090 	1,9
5444627	-99.90000 	-99.90000 	6.97100 	-99.90000 	3,9
5444662	30.80000 	2.00000 	4.21000 	0.13000 	5
5444688	39.10875 	0.12011 	4.24286 	0.00216 	1
5444758	35.30009 	0.06249 	4.28712 	0.00095 	1,4
5444860	32.61843 	0.19414 	4.13348 	0.00138 	1,4
5444972	8.93974 	0.09226 	1.43565 	0.00115 	1,5
5445178	182.44916 	0.70346 	14.09866 	0.00579 	1,4
5445362	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5445379	31.35825 	0.18732 	3.67462 	0.00100 	1,9
5445418	42.52528 	0.15216 	4.59628 	0.00182 	1,9
5445609	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5445796	27.58097 	0.08418 	3.81916 	0.00217 	1,9
5445881	56.80000 	3.30000 	5.97000 	0.17000 	5
5445912	176.00000 	12.80000 	14.61000 	0.06000 	5
5445983	27.94585 	0.07776 	3.86797 	0.00216 	1,9
5446102	36.07491 	0.20272 	4.17703 	0.00132 	1,4
5446110	44.26385 	0.04530 	5.30779 	0.00086 	1,4
5446233	31.19771 	0.34734 	3.45940 	0.00224 	1,5
5446241	130.37439 	0.70555 	11.92691 	0.00299 	1,5
5446242	7.46230 	0.07284 	1.32248 	0.00141 	1,9
5446305	35.82873 	0.17624 	4.17289 	0.00088 	1,9
5446327	15.28716 	0.11329 	2.27325 	0.00102 	1,5
5446355	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5446366	21.04716 	0.17933 	2.81779 	0.00118 	1,9
5446484	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5446556	30.62712 	0.21592 	3.89323 	0.00160 	1,9
5446927	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5446961	114.80000 	5.40000 	10.17000 	0.35000 	5
5449223	35.30186 	0.20140 	3.67932 	0.00114 	1,9
5449290	17.47000 	-99.90000 	2.38000 	-99.90000 	2
5449922	23.41270 	0.18983 	3.41011 	0.00209 	1,9
5450049	43.20534 	0.16041 	4.92538 	0.00082 	1,9
5450127	29.11660 	0.17911 	3.97542 	0.00181 	1,4
5450141	29.48690 	0.21388 	4.21021 	0.00248 	1
5450269	17.51311 	0.14518 	2.28066 	0.00103 	1,9
5450439	221.70000 	1.40000 	16.20000 	0.03000 	4
5450445	1084.00000 	27.00000 	57.30000 	0.70000 	8
5450541	29.77840 	0.06455 	3.63897 	0.00096 	1,9
5450890	27.31969 	0.34180 	3.62727 	0.00360 	1
5450937	-99.90000 	-99.90000 	8.00900 	-99.90000 	3,9
5451290	31.29098 	0.19576 	3.92332 	0.00161 	1,9
5455690	29.02897 	0.39392 	4.02960 	0.00412 	1,9
5455901	33.95466 	0.22879 	4.19098 	0.00177 	1,9
5456086	52.01055 	0.24653 	5.45072 	0.00105 	1,9
5456147	169.70000 	1.00000 	12.75000 	0.02000 	4
5456184	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5456574	23.78808 	0.10716 	3.30828 	0.00103 	1,9
5456602	34.39764 	0.09691 	4.18183 	0.00222 	1,3,9
5456650	55.92860 	0.24844 	5.81987 	0.00097 	1,4
5456708	84.00000 	4.10000 	7.91000 	0.24000 	5
5456732	64.20000 	3.10000 	6.15000 	0.17000 	5
5457016	35.24583 	0.10901 	4.28080 	0.00208 	1,9
5457157	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5457182	30.44723 	0.19066 	3.54949 	0.00102 	1,9
5457518	152.03927 	0.39152 	12.89906 	0.00206 	1
5457703	111.50524 	0.28314 	10.38796 	0.00189 	1,3,9
5457811	30.06192 	0.19500 	3.59255 	0.00101 	1,2,9
5458018	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5458268	34.32844 	0.06220 	4.17375 	0.00154 	1,9
5458457	31.49185 	0.24688 	4.13420 	0.00206 	1,9
5458576	3.14622 	0.00744 	0.53101 	0.00103 	1
5459287	77.98817 	0.11633 	6.77622 	0.00124 	1,3,9
5459494	83.47737 	0.40906 	6.92892 	0.00118 	1
5459563	11.97605 	0.23698 	1.91136 	0.00284 	1
5459624	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5459686	77.23640 	0.57907 	7.56352 	0.00226 	1,4
5459819	26.95906 	0.20044 	3.62731 	0.00192 	1,9
5459855	73.71209 	0.08123 	7.01555 	0.00112 	1
5460274	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5460741	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5461146	52.78330 	0.17029 	5.64169 	0.00174 	1,9
5461147	28.68015 	0.35077 	3.88428 	0.00362 	1,9
5461196	31.79683 	0.30720 	3.11925 	0.00436 	1
5461205	30.91706 	0.12571 	3.77340 	0.00166 	1,9
5461244	28.92362 	0.32614 	4.39594 	0.00307 	1
5461275	49.32897 	0.26412 	5.08179 	0.00111 	1,9
5461431	20.50213 	0.35620 	2.97046 	0.00342 	1
5461447	21.29960 	0.07395 	2.97152 	0.00180 	1,9
5461605	28.26916 	0.05103 	3.91117 	0.00183 	1
5461610	34.99739 	0.23837 	4.10120 	0.00155 	1,3,9
5461724	220.00000 	16.50000 	16.49000 	0.01000 	5
5461779	111.15544 	0.54967 	10.09619 	0.00196 	1,3,9
5461921	78.21171 	0.23066 	8.16701 	0.00130 	1,3,9
5462261	-99.90000 	-99.90000 	7.01200 	-99.90000 	3,9
5462460	31.88211 	0.20877 	4.12104 	0.00165 	1,9
5462797	12.10000 	-99.90000 	1.54000 	-99.90000 	2,9
5467099	238.90000 	1.80000 	18.28000 	0.01000 	4
5467126	19.69910 	0.13668 	2.75942 	0.00135 	1
5468089	1123.00000 	36.00000 	57.20000 	0.90000 	8,9
5468123	90.33645 	0.52574 	8.59141 	0.00197 	1,3,9
5468551	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5470218	160.54620 	0.39710 	13.59922 	0.00307 	1,3,9
5471005	8.24963 	0.11393 	1.41759 	0.00166 	1,9
5471035	NaN	NaN	18.31000 	0.03000 	4
5471038	238.30292 	0.62362 	15.53378 	0.01223 	1,4
5471396	15.73145 	0.38212 	2.14148 	0.00352 	1,9
5471433	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5472717	-99.90000 	-99.90000 	8.39500 	-99.90000 	3,9
5472964	-99.90000 	-99.90000 	12.16700 	-99.90000 	3,9
5472976	81.10746 	0.26881 	7.43325 	0.00100 	1,9
5473628	87.14294 	0.21589 	7.52872 	0.00167 	1,9
5473840	87.15606 	0.15036 	7.52979 	0.00137 	1,3,9
5474712	29.35682 	0.25198 	3.99262 	0.00235 	1
5474982	33.85140 	0.07955 	4.11798 	0.00211 	1,9
5475271	8.01931 	0.17382 	1.30403 	0.00323 	1,9
5475321	36.00534 	0.09695 	3.91914 	0.00107 	1,9
5475667	33.94202 	0.23167 	4.12185 	0.00276 	1,5
5475952	46.35393 	0.06376 	4.98942 	0.00104 	1,9
5476002	85.10000 	1.20000 	7.65000 	0.03000 	4
5476034	31.68231 	0.19233 	4.05352 	0.00140 	1,9
5476327	28.54055 	0.29276 	3.59697 	0.00203 	1
5476427	31.51402 	0.13076 	3.84372 	0.00247 	1,3,9
5476478	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5476729	44.64545 	0.26048 	4.75922 	0.00131 	1,9
5476808	54.53417 	0.35057 	6.07952 	0.00134 	1,9
5477095	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5477219	42.89171 	0.37273 	4.96763 	0.00157 	1,5
5477259	28.70541 	0.27661 	3.83106 	0.00270 	1
5477873	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5477973	-99.90000 	-99.90000 	4.11300 	-99.90000 	3,9
5478010	-99.90000 	-99.90000 	4.25500 	-99.90000 	3,9
5478163	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5478192	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5478227	26.23063 	0.10094 	3.18641 	0.00140 	1,9
5478318	31.29848 	0.08778 	3.81834 	0.00162 	1,9
5478399	35.93828 	0.06806 	3.91212 	0.00178 	1,9
5478864	33.60609 	0.07564 	4.08928 	0.00150 	1,3,9
5479052	-99.90000 	-99.90000 	4.40100 	-99.90000 	3,9
5479406	30.34467 	0.56606 	3.98251 	0.00438 	1
5479483	-99.90000 	-99.90000 	8.21800 	-99.90000 	3,9
5479721	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5479787	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5479860	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5480123	-99.90000 	-99.90000 	9.59000 	-99.90000 	3
5480386	29.69962 	0.25361 	3.84055 	0.00231 	1,9
5480439	65.17871 	0.22826 	6.24755 	0.00170 	1,9
5480758	100.00000 	2.30000 	7.86000 	0.05000 	4
5480879	30.68280 	0.19661 	3.98344 	0.00190 	1,9
5480957	98.25067 	0.49708 	8.30636 	0.00165 	1,9
5481206	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5481980	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5511314	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5511566	27.90000 	0.50000 	4.22000 	0.09000 	4
5511580	59.40451 	0.45206 	6.16817 	0.00175 	1,3,9
5511847	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5512348	59.00909 	0.33530 	6.19164 	0.00147 	1,9
5512589	1224.00000 	43.00000 	68.20000 	0.70000 	8
5512777	29.10579 	0.48635 	3.98275 	0.00536 	1
5512910	36.14066 	0.32641 	4.31670 	0.00265 	1,9
5512996	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5513197	30.86952 	0.48149 	3.70705 	0.00416 	1
5513434	121.78761 	0.42791 	10.36350 	0.00267 	1,3,9
5513771	185.05410 	0.37026 	11.72865 	0.00434 	1,3,9
5514024	143.30000 	0.80000 	12.39000 	0.02000 	4
5514079	82.87484 	0.07270 	7.83631 	0.00117 	1,3,2,9
5514277	13.24751 	0.23274 	2.36128 	0.00177 	1
5514689	166.80000 	1.10000 	14.03000 	0.07000 	4
5514964	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5514974	31.67356 	0.19930 	4.05712 	0.00182 	1,3,2,9
5515044	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5515314	137.48337 	0.18444 	10.79813 	0.00173 	1,3,2,9
5515642	31.20000 	1.50000 	3.21000 	0.41000 	5
5515759	75.33556 	0.60204 	5.44828 	0.00236 	1,4
5515794	50.20625 	0.38491 	5.14349 	0.00176 	1,3,9
5515939	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5516025	68.73586 	0.49415 	6.86056 	0.00192 	1,9
5516292	47.26141 	0.50114 	5.24129 	0.00213 	1
5516590	29.98082 	0.26824 	3.99451 	0.00266 	1,9
5516627	124.78815 	0.30837 	10.54050 	0.00262 	1,9
5516982	1646.00000 	75.00000 	83.40000 	1.30000 	8,9
5517118	31.54886 	0.07710 	3.84782 	0.00148 	1,2,9
5517210	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5517310	19.08202 	0.15468 	2.60296 	0.00106 	1,2,9
5517424	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5517442	34.97716 	0.25456 	3.97791 	0.00162 	1,2,9
5520872	47.60664 	0.08764 	5.11729 	0.00148 	1,9
5520879	18.71188 	0.08041 	2.61847 	0.00153 	1,9
5521176	28.10092 	0.09578 	3.87612 	0.00199 	1,9
5521181	78.74670 	0.23450 	8.21958 	0.00224 	1,3,9
5521210	21.78417 	0.20660 	2.86138 	0.00117 	1,9
5521349	39.47020 	0.17116 	4.77048 	0.00279 	1,5
5521374	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5521686	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5521718	53.99403 	0.20672 	5.98872 	0.00083 	1,9
5521974	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5521995	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5522071	107.62165 	0.37825 	9.72836 	0.00117 	1,3,9
5522224	11.53845 	0.27163 	1.38567 	0.00277 	1,9
5522479	56.70024 	0.08653 	5.47798 	0.00134 	1,9
5522575	108.13179 	0.34993 	9.90062 	0.00121 	1,3,9
5522686	58.74426 	0.11360 	6.24095 	0.00124 	1,9
5522689	57.96279 	0.60845 	5.70252 	0.00381 	1
5522822	23.52584 	0.19689 	3.51665 	0.00203 	1,9
5522828	36.68789 	0.18880 	4.31710 	0.00133 	1,9
5522844	32.09232 	0.30579 	3.43437 	0.00217 	1,9
5522939	20.93386 	0.14949 	3.10846 	0.00115 	1,5
5523030	37.66199 	0.22212 	4.36235 	0.00137 	1,9
5523089	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5523099	722.00000 	31.00000 	41.80000 	0.90000 	8,9
5523848	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5523947	39.26651 	0.24987 	4.57274 	0.00113 	1,9
5523967	54.35213 	0.22601 	6.01697 	0.00089 	1,3,9
5524119	43.47598 	0.32212 	4.58112 	0.00215 	1,3,9
5524149	27.10000 	1.00000 	3.83000 	0.05000 	4
5524229	144.11597 	0.43890 	12.78563 	0.00167 	1,3
5524508	29.66012 	0.22241 	3.55405 	0.00118 	1,9
5524720	19.57715 	0.13984 	2.58896 	0.00095 	1,2
5525400	43.65063 	0.06866 	4.71231 	0.00098 	1,9
5525416	52.64866 	0.05540 	5.62872 	0.00089 	1,9
5525484	109.06886 	0.43656 	9.88511 	0.00154 	1,3,9
5525572	27.70000 	-99.90000 	3.37000 	-99.90000 	2,9
5525753	30.86188 	0.18927 	4.01177 	0.00149 	1,9
5525921	NaN	NaN	17.74000 	0.08000 	4
5526083	39.86388 	0.23709 	4.52033 	0.00144 	1,3,2,9
5526130	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5526223	28.46819 	0.28136 	3.87031 	0.00250 	1,9
5526390	29.46163 	0.25851 	3.93478 	0.00213 	1,9
5526430	36.64738 	0.33163 	4.27796 	0.00163 	1,9
5526650	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5527304	84.95045 	0.31634 	8.30325 	0.00137 	1,3,9
5528430	110.61685 	1.25192 	10.32280 	0.00886 	1,5
5528530	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5528590	245.00000 	18.00000 	18.15000 	0.01000 	5
5528688	46.23515 	0.26411 	5.47209 	0.00113 	1,5
5528710	67.83519 	0.73608 	7.44500 	0.00402 	1
5529403	29.14698 	0.31759 	3.86113 	0.00372 	1
5529531	32.73696 	0.13816 	3.98742 	0.00141 	1,9
5529609	60.37671 	0.26460 	6.63307 	0.00109 	1,9
5529770	24.44296 	0.21018 	3.30319 	0.00122 	1,5
5529992	94.60000 	0.70000 	8.03000 	0.01000 	4
5530015	26.00000 	0.70000 	3.15000 	0.05000 	4
5530029	105.60256 	0.67329 	9.16995 	0.00413 	1
5530337	125.30000 	9.50000 	10.95000 	0.02000 	5
5530375	546.00000 	26.00000 	35.30000 	0.80000 	8,9
5530526	128.68272 	0.25834 	11.95218 	0.00290 	1,4
5530598	101.30901 	0.06865 	8.69443 	0.00105 	1,3,2,9
5530664	47.25888 	0.22261 	5.40357 	0.00104 	1,9
5530781	32.18997 	0.06405 	3.92320 	0.00220 	1,9
5530982	41.05011 	0.19111 	4.87411 	0.00086 	1,9
5531278	29.50665 	0.12301 	3.60683 	0.00165 	1,9
5531488	104.10000 	4.40000 	8.03000 	0.24000 	5
5531567	46.42894 	1.11890 	5.33039 	0.00829 	1
5531578	18.78615 	0.22246 	2.59675 	0.00172 	1,9
5534039	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5534253	35.60757 	0.20264 	4.27801 	0.00133 	1,3,9
5534335	44.28564 	0.31316 	4.44759 	0.00199 	1,9
5534806	22.08532 	0.10354 	3.07830 	0.00163 	1,9
5534910	104.87627 	0.36154 	8.10115 	0.00146 	1,3,9
5534973	62.52687 	0.05288 	6.00770 	0.00111 	1,9
5535029	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5535283	95.00000 	0.80000 	8.93000 	0.03000 	4
5535333	30.83579 	0.18005 	3.92827 	0.00132 	1
5535541	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5535645	23.48338 	0.21750 	3.22201 	0.00223 	1,9
5536129	35.99269 	0.20729 	4.28459 	0.00147 	1,9
5536409	31.51333 	0.13927 	3.84364 	0.00188 	1,9
5536758	31.25378 	0.08553 	3.81308 	0.00205 	1,9
5541499	14.50676 	0.15750 	2.12748 	0.00136 	1,9
5542222	46.65402 	0.25044 	4.81537 	0.00107 	1,9
5542907	101.29842 	0.36371 	8.44620 	0.00142 	1,4
5543129	55.05336 	0.16061 	5.87097 	0.00201 	1,9
5543249	30.88916 	0.07555 	3.77011 	0.00107 	1,9
5543289	51.41141 	0.20434 	5.87617 	0.00100 	1,9
5543320	35.80000 	2.40000 	4.20000 	0.14000 	5
5543324	30.95221 	0.47278 	3.99973 	0.00353 	1,3,9
5543462	NaN	NaN	90.50000 	2.00000 	8,9
5543573	129.64157 	0.66574 	9.00199 	0.00403 	1,9
5543575	21.15494 	0.15893 	2.85373 	0.00114 	1,5
5543737	382.50000 	3.80000 	25.53000 	0.08000 	4
5543746	37.35786 	0.22704 	4.40431 	0.00147 	1,9
5543811	43.35376 	0.21778 	5.06109 	0.00097 	1,9
5543953	46.07461 	0.57932 	4.72852 	0.00299 	1,5
5544284	-99.90000 	-99.90000 	4.47100 	-99.90000 	3,9
5544444	-99.90000 	-99.90000 	7.90000 	-99.90000 	3,9
5544447	55.65263 	0.06004 	5.93119 	0.00099 	1,3,9
5544582	33.82333 	0.09230 	4.08382 	0.00258 	1
5544598	57.60000 	3.00000 	6.15000 	0.96000 	5
5544606	61.36458 	0.26092 	6.21649 	0.00115 	1,9
5544698	32.50393 	0.39653 	4.03217 	0.00328 	1
5544763	71.38243 	0.07185 	6.23213 	0.00144 	1,3
5545303	39.37116 	0.22896 	4.51413 	0.00151 	1,3,9
5545340	41.33736 	0.07306 	4.47383 	0.00149 	1,3,9
5545643	29.70000 	2.40000 	4.15000 	0.12000 	5
5545719	107.49357 	0.55503 	9.29745 	0.00223 	1,3,9
5545761	31.30703 	0.58280 	4.06617 	0.00453 	1,9
5546141	79.00807 	0.07978 	7.49022 	0.00121 	1,3,2,9
5546464	29.40000 	2.30000 	4.27000 	0.45000 	5
5546749	36.56364 	0.05738 	3.96139 	0.00133 	1,2,9
5547077	-99.90000 	-99.90000 	5.03400 	-99.90000 	3,9
5547570	48.94502 	0.08594 	5.25354 	0.00137 	1
5547747	6.43639 	0.02594 	1.06464 	0.00156 	1,9
5551189	61.80111 	0.38416 	5.87927 	0.00157 	1,9
5552153	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5552283	120.99409 	0.22227 	10.32335 	0.00159 	1,3,9
5552909	147.53952 	0.37981 	10.03233 	0.00691 	1,9
5553032	2.30000 	-99.90000 	0.51000 	-99.90000 	2
5553045	33.41433 	0.09648 	4.06682 	0.00228 	1,3,9
5553250	27.01884 	0.32055 	3.47154 	0.00325 	1
5553307	237.93944 	3.21877 	18.44254 	0.00366 	1,9
5553852	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5553963	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5554141	95.29695 	0.49239 	7.88293 	0.00165 	1,9
5555360	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5555551	NaN	NaN	18.58000 	0.08000 	4
5556683	29.59119 	0.13822 	4.08744 	0.00336 	1
5556726	197.90000 	3.10000 	14.44000 	0.02000 	4
5556743	127.49338 	0.27213 	10.86318 	0.00468 	1,9
5556764	51.21637 	0.57246 	5.55591 	0.00483 	1,9
5557807	-99.90000 	-99.90000 	4.76900 	-99.90000 	3,9
5557808	36.22242 	0.22853 	4.30667 	0.00156 	1,3,9
5557810	36.54699 	0.26647 	4.30462 	0.00173 	1
5558054	36.38968 	0.49201 	4.28748 	0.00296 	1,5
5558110	80.89416 	0.47642 	7.16168 	0.00231 	1,9
5558488	34.12867 	0.07183 	4.15040 	0.00163 	1,9
5558805	30.56350 	0.35946 	4.08424 	0.00340 	1,5
5559520	32.06930 	0.06924 	3.90902 	0.00233 	1
5559592	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5559993	5.34059 	0.06295 	0.99676 	0.00195 	1,9
5560101	-99.90000 	-99.90000 	12.10300 	-99.90000 	3,9
5560403	62.51054 	0.27161 	5.58784 	0.00634 	1,9
5560983	23.73602 	0.22859 	3.02958 	0.00138 	1,9
5561013	44.59842 	0.36398 	4.66502 	0.00289 	1,9
5561145	33.40961 	0.21369 	4.16074 	0.00160 	1,9
5561523	34.38370 	0.24387 	4.05506 	0.00196 	1
5561743	85.52417 	0.39507 	7.26505 	0.00177 	1,9
5561826	32.95486 	0.08243 	4.01298 	0.00203 	1,9
5562465	38.55704 	0.31887 	4.47327 	0.00226 	1,9
5562474	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5562583	29.35948 	0.59648 	3.84498 	0.00425 	1,9
5562913	55.44132 	0.44969 	5.67989 	0.00253 	1,3,9
5562978	70.97277 	0.91413 	7.06212 	0.00294 	1,9
5562995	58.81872 	0.24461 	6.31285 	0.00111 	1,3,9
5563078	35.18585 	0.41318 	3.97111 	0.00356 	1,9
5563343	72.62981 	0.25557 	6.61015 	0.00138 	1,3,9
5563915	54.10283 	0.06655 	4.79505 	0.00113 	1,3,9
5564131	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5564488	33.78417 	0.21142 	4.11011 	0.00294 	1,5
5564500	169.32766 	1.30611 	13.45626 	0.00854 	1,9
5564615	23.86317 	0.23715 	3.17734 	0.00147 	1,9
5564915	79.33767 	0.14607 	7.51973 	0.00150 	1,9
5564922	141.92998 	0.60919 	11.52750 	0.00209 	1,3,9
5565030	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5565067	-99.90000 	-99.90000 	10.79900 	-99.90000 	3,9
5565602	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5565606	116.16179 	1.10524 	8.13213 	0.00493 	1
5565883	54.31635 	0.37662 	6.12388 	0.00153 	1,9
5566037	30.60337 	0.20285 	3.90400 	0.00165 	1,9
5566078	9.99387 	0.03668 	1.41537 	0.00108 	1,9
5566146	71.17919 	0.24008 	6.78667 	0.00137 	1,9
5566273	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5566528	35.29201 	0.69110 	4.17405 	0.00433 	1
5566644	49.70028 	0.23847 	5.18816 	0.00102 	1,9
5566669	55.01570 	0.13748 	5.32402 	0.00151 	1,3,9
5566778	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5566802	34.04717 	0.40738 	4.08789 	0.00319 	1
5566872	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5567781	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5567840	52.13630 	0.56210 	5.57697 	0.00412 	1,5
5568020	29.26076 	0.09771 	4.01167 	0.00293 	1,9
5568032	40.28142 	0.45893 	4.61277 	0.00245 	1,9
5568392	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5596344	31.99061 	0.26674 	3.98490 	0.00200 	1,3,9
5596656	277.00000 	6.00000 	20.30000 	0.40000 	8
5597397	42.82007 	0.21793 	5.09166 	0.00100 	1,2,9
5597965	52.27520 	0.06840 	5.59097 	0.00095 	1,3,9
5598645	87.90000 	-99.90000 	6.55000 	-99.90000 	2
5598789	56.20278 	0.08372 	5.43255 	0.00168 	1,3,2,9
5599002	56.92137 	0.17440 	6.05849 	0.00217 	1,3,9
5599763	31.20000 	-99.90000 	3.80000 	-99.90000 	2,9
5599837	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5599854	60.89729 	0.24834 	4.94362 	0.00333 	1,3,9
5599911	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5600698	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5600739	185.61777 	0.39979 	14.45054 	0.00319 	1,3,9
5601185	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5601416	48.76271 	0.43741 	5.54631 	0.00197 	1
5601683	43.28563 	0.07928 	4.67211 	0.00120 	1,9
5601827	76.63935 	0.15413 	7.27804 	0.00149 	1,9
5601939	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5602011	18.83274 	0.42908 	2.49236 	0.00262 	1,9
5602062	104.95486 	0.11606 	9.81382 	0.00142 	1,3,9
5602409	113.82941 	0.72895 	10.45983 	0.00247 	1,3,9
5602545	34.77903 	0.07836 	4.21355 	0.00198 	1,9
5602690	29.69092 	0.17383 	3.89539 	0.00104 	1
5603057	7.83631 	0.25341 	1.62696 	0.00455 	1
5603153	45.29437 	0.46828 	5.08873 	0.00361 	1,9
5603208	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5603483	324.00000 	8.00000 	22.00000 	0.30000 	8,9
5603916	38.22684 	0.28918 	3.97649 	0.00147 	1,9
5604164	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5606907	15.04428 	0.10554 	2.43815 	0.00259 	1,9
5607175	41.38776 	0.05325 	4.47625 	0.00162 	1,9
5607242	684.00000 	20.00000 	40.30000 	0.80000 	8,9
5607582	29.81855 	0.35893 	4.31898 	0.00338 	1
5607690	125.40000 	0.70000 	10.74000 	0.03000 	4
5608082	34.00314 	0.07118 	4.13573 	0.00164 	1,3,9
5608160	196.86592 	0.49592 	14.20935 	0.00581 	1,4
5608402	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5608582	62.73180 	0.38789 	6.27899 	0.00170 	1,9
5608922	32.27482 	0.27389 	3.86254 	0.00138 	1,9
5609515	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5610200	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5610212	90.60164 	0.10679 	8.52753 	0.00109 	1,3,9
5610430	57.05941 	0.07510 	6.07232 	0.00107 	1,3,9
5610766	-99.90000 	-99.90000 	7.33300 	-99.90000 	3,9
5611192	95.75597 	0.38134 	7.96532 	0.00148 	1,3,2,9
5611229	50.52285 	0.21886 	5.79095 	0.00099 	1,9
5611769	42.40895 	0.20178 	4.72171 	0.00094 	1,9
5612534	166.26470 	0.36585 	11.27537 	0.00455 	1,4
5612549	26.74608 	0.18741 	3.64490 	0.00193 	1,2
5612599	33.84553 	0.13443 	4.11729 	0.00185 	1,3,9
5613099	-99.90000 	-99.90000 	13.88700 	-99.90000 	3,9
5613241	-99.90000 	-99.90000 	6.64900 	-99.90000 	3,9
5613377	29.61110 	0.35190 	3.86516 	0.00363 	1,9
5613570	51.43323 	0.07051 	5.50589 	0.00170 	1,9
5614561	33.63683 	0.07645 	4.09287 	0.00204 	1
5615331	44.16663 	0.28145 	4.68959 	0.00147 	1,9
5615439	14.70000 	-99.90000 	2.41000 	-99.90000 	2,9
5616034	28.02551 	0.10791 	3.87861 	0.00257 	1,9
5616050	28.11825 	0.21607 	3.62320 	0.00140 	1,9
5616297	27.07843 	0.26849 	3.42748 	0.00152 	1,9
5616368	20.40368 	0.21095 	2.81340 	0.00156 	1,9
5616489	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
5616606	32.37727 	0.19039 	4.09043 	0.00156 	1,4
